nb_mots,nb_liens,nb_mots_sensibles,score_html,est_reponse,domaine_expediteur,jour_semaine,label
88,0,0,0.7963552267931819,0,gmail.com,Vendredi,0
118,0,0,0.5602547245168339,1,gmail.com,Mercredi,1
148,1,1,0.188013265774005,1,inconnu,Mardi,0
90,1,1,0.4870442994699632,0,gmail.com,Mardi,0
135,0,1,0.9212747164488929,0,outlook.com,Dimanche,0
104,1,2,0.6172129780442768,0,inconnu,Lundi,0
96,0,1,0.7214906275690198,0,outlook.com,Samedi,0
116,1,1,0.3362638796625149,0,entreprise.ma,Samedi,0
88,2,0,0.18848377516761772,0,inconnu,Dimanche,0
103,1,0,0.2556422298996036,1,banque.ma,Lundi,0
84,2,1,0.5331775937602949,0,outlook.com,Jeudi,0
178,4,1,0.28022015361070374,0,yahoo.com,Mardi,0
121,1,0,0.5419647874261011,1,yahoo.com,Mercredi,0
99,1,3,0.7077919273761769,1,entreprise.ma,Dimanche,0
126,2,2,0.7343958761703014,0,banque.ma,Vendredi,0
116,2,0,0.16468493966109343,0,entreprise.ma,Dimanche,0
113,1,0,0.7504308488338631,0,outlook.com,Vendredi,0
138,1,0,0.6726881395923591,1,yahoo.com,Mardi,0
142,2,0,0.012005133368706677,0,gmail.com,Dimanche,0
104,2,1,0.058872175089750844,0,gmail.com,Mardi,0
102,2,1,0.6462495018603803,1,entreprise.ma,Vendredi,0
111,0,0,0.38370389956370965,1,gmail.com,Jeudi,0
50,1,0,0.1461039995756659,0,gmail.com,Vendredi,0
74,2,0,0.044396559169633254,0,entreprise.ma,Lundi,0
161,3,2,0.15939834067243086,0,gmail.com,Dimanche,0
169,1,1,0.9575139643216166,0,inconnu,Mercredi,0
112,2,1,0.7275656415709697,0,gmail.com,Dimanche,0
137,0,0,0.5277054209342938,0,inconnu,Mardi,0
129,1,0,0.9415405000545918,0,yahoo.com,Samedi,0
212,3,0,0.6191104376816039,0,gmail.com,Dimanche,0
153,0,0,0.7256451882806673,1,outlook.com,Mardi,0
116,2,1,0.28265181850587207,0,banque.ma,Jeudi,0
91,1,1,0.5889818435891958,0,yahoo.com,Lundi,0
71,3,2,0.14347724429784026,1,outlook.com,Dimanche,0
126,0,0,0.4044831451977754,0,inconnu,Vendredi,0
97,2,0,0.033240324986610115,1,gmail.com,Lundi,0
77,1,1,0.21662808758268048,0,entreprise.ma,Lundi,0
100,0,0,0.07486862942267469,0,gmail.com,Jeudi,0
87,1,0,0.38777881950723136,0,yahoo.com,Jeudi,0
170,2,1,0.8430351646384902,0,gmail.com,Samedi,0
146,2,1,0.3779341063450531,0,yahoo.com,Vendredi,0
119,1,0,0.8316396259946434,0,gmail.com,Samedi,0
164,0,1,0.6564983125788874,0,gmail.com,Vendredi,0
122,0,0,0.5095294466308278,0,yahoo.com,Mercredi,0
94,1,1,0.23689169326133053,0,outlook.com,Lundi,0
165,3,0,0.9221560928441523,0,outlook.com,Vendredi,0
136,1,0,0.054200808842033266,0,outlook.com,Jeudi,0
88,0,0,0.6889130176988153,1,gmail.com,Mercredi,0
114,0,0,0.6212398928093689,0,inconnu,Samedi,0
93,2,1,0.4410415222565268,1,yahoo.com,Mercredi,0
78,0,0,0.24032095529260533,0,gmail.com,Jeudi,0
147,1,2,0.43069593684526686,0,outlook.com,Vendredi,0
177,4,1,0.8727727255534207,0,entreprise.ma,Jeudi,0
78,2,0,0.8367661102549542,1,gmail.com,Vendredi,0
136,0,0,0.9413812499770292,1,gmail.com,Jeudi,0
100,2,0,0.307793206625248,1,entreprise.ma,Jeudi,0
105,2,1,0.3871041583688729,0,yahoo.com,Mardi,0
102,4,0,0.018726152659863327,1,yahoo.com,Vendredi,0
94,1,1,0.9429499947200082,0,inconnu,Lundi,0
121,1,2,0.32939009181726886,0,gmail.com,Mardi,0
95,0,1,0.40416382153299324,0,outlook.com,Mardi,0
128,1,0,0.9078046114473945,0,gmail.com,Mardi,0
118,0,0,0.5265984301668132,1,gmail.com,Mardi,0
112,4,1,0.566174541755478,0,gmail.com,Lundi,0
92,1,0,0.17623283815091684,0,outlook.com,Mardi,0
102,0,0,0.49866002081865446,0,gmail.com,Samedi,0
142,2,0,0.9182086009087742,1,outlook.com,Lundi,0
135,2,2,0.558718088107926,0,inconnu,Samedi,0
90,0,1,0.25511636463975806,0,entreprise.ma,Lundi,0
122,3,0,0.031180864134762842,0,gmail.com,Samedi,0
142,1,0,0.336301773454068,1,gmail.com,Mardi,0
69,0,1,0.572590914064458,1,yahoo.com,Mercredi,0
136,2,0,0.042613288370830116,0,yahoo.com,Lundi,0
100,0,2,0.6097925772911562,0,inconnu,Mardi,0
137,2,2,0.5234138271181128,1,inconnu,Dimanche,1
97,1,0,0.7834354691665709,1,yahoo.com,Dimanche,0
65,1,0,0.02888817227196183,0,gmail.com,Jeudi,0
71,0,0,0.7808473448187374,0,inconnu,Jeudi,0
121,1,1,0.5208770457581069,1,entreprise.ma,Vendredi,0
127,2,0,0.37052933277971145,0,yahoo.com,Dimanche,0
92,1,0,0.9653829763588241,0,yahoo.com,Lundi,0
139,4,0,0.16011954723605304,0,yahoo.com,Dimanche,0
70,0,0,0.5413251190911065,0,inconnu,Lundi,0
118,3,1,0.3209814735924784,0,gmail.com,Samedi,0
83,3,1,0.5274863787953358,1,entreprise.ma,Jeudi,0
100,1,0,0.5522754525804121,0,gmail.com,Lundi,0
121,2,1,0.08944824842484578,1,inconnu,Dimanche,0
94,1,0,0.6611351469183497,1,yahoo.com,Lundi,0
108,0,0,0.6344814959190118,0,gmail.com,Jeudi,0
150,0,2,0.769467274634464,1,gmail.com,Mardi,0
102,1,0,0.090658493659171,0,outlook.com,Samedi,0
145,1,0,0.2972585469036878,0,gmail.com,Jeudi,0
86,0,0,0.6501105997281013,0,outlook.com,Mercredi,0
135,2,1,0.13673082591560848,0,gmail.com,Dimanche,0
163,1,0,0.6775982107884423,0,gmail.com,Dimanche,0
45,0,0,0.05902671082042299,0,yahoo.com,Jeudi,0
96,0,0,0.33493155295962773,0,outlook.com,Samedi,0
137,0,0,0.8467111223325191,0,yahoo.com,Jeudi,0
113,4,0,0.7742912903811602,1,yahoo.com,Samedi,0
131,2,0,0.6447607152270879,1,outlook.com,Dimanche,0
101,3,2,0.8704584166251012,0,yahoo.com,Mardi,0
122,1,0,0.7092695441722005,0,gmail.com,Jeudi,0
115,2,0,0.519375105210803,0,gmail.com,Jeudi,0
155,3,0,0.9797175003857866,0,gmail.com,Mardi,0
127,3,0,0.6948560797893195,1,outlook.com,Dimanche,0
130,0,0,0.6013671768130031,1,yahoo.com,Jeudi,0
107,0,1,0.40887056095356467,0,yahoo.com,Mardi,0
105,3,0,0.9024124985790504,0,entreprise.ma,Mercredi,0
107,0,1,0.2957090956049928,0,gmail.com,Mardi,0
131,2,0,0.009219594210902682,0,outlook.com,Lundi,0
107,2,0,0.19674052243235995,1,gmail.com,Lundi,0
128,2,0,0.10951749194235916,0,entreprise.ma,Samedi,0
182,3,0,0.31899377417307206,1,outlook.com,Mardi,0
146,1,0,0.825878677458455,0,entreprise.ma,Jeudi,0
110,3,0,0.6515296853650074,0,banque.ma,Vendredi,0
156,0,0,0.1689805892337125,0,entreprise.ma,Dimanche,0
107,0,1,0.7888217210923385,0,entreprise.ma,Dimanche,0
58,3,0,0.5042198660994027,1,gmail.com,Vendredi,0
89,0,0,0.5127146241182969,1,gmail.com,Mercredi,0
63,1,0,0.3621121809808733,1,inconnu,Mercredi,0
109,1,0,0.8646163648220234,0,inconnu,Vendredi,0
120,1,0,0.31832730385579266,1,yahoo.com,Vendredi,0
170,3,3,0.09413976066968865,0,yahoo.com,Mardi,0
129,1,3,0.3027289939719451,0,banque.ma,Vendredi,0
113,2,0,0.7153535462678857,0,gmail.com,Lundi,0
144,0,2,0.6575818868033289,0,gmail.com,Mercredi,0
53,2,0,0.18801715355357784,1,outlook.com,Dimanche,0
127,1,0,0.11178429910494203,0,gmail.com,Samedi,0
143,0,1,0.6608657584017463,0,yahoo.com,Dimanche,0
75,1,3,0.6763768356549122,0,entreprise.ma,Mercredi,0
154,2,0,0.3661496372105707,0,gmail.com,Dimanche,0
130,1,0,0.8428013835290797,0,inconnu,Lundi,0
107,1,0,0.9782052037999168,0,inconnu,Mercredi,0
138,1,0,0.2056452234493954,1,entreprise.ma,Vendredi,0
188,2,1,0.5770687157060284,0,inconnu,Mercredi,0
125,2,2,0.005346329003939165,1,yahoo.com,Lundi,0
127,0,2,0.7130543960262874,0,outlook.com,Mercredi,0
106,1,0,0.4142821135633178,0,entreprise.ma,Samedi,0
94,1,0,0.19326922690316484,0,yahoo.com,Samedi,0
144,1,0,0.7522219217643762,1,yahoo.com,Samedi,0
94,2,1,0.8106487975560807,0,outlook.com,Dimanche,0
122,1,1,0.1111665011759373,0,outlook.com,Samedi,0
105,2,0,0.040995761838033995,1,entreprise.ma,Vendredi,0
134,1,1,0.33407844166911727,0,outlook.com,Samedi,0
130,1,0,0.6259904657610356,1,entreprise.ma,Samedi,0
151,3,0,0.7934195271886331,0,outlook.com,Mardi,0
104,1,1,0.5460624966304577,1,yahoo.com,Samedi,0
111,0,0,0.5807487763069806,0,gmail.com,Vendredi,0
90,3,0,0.7998582217528911,0,entreprise.ma,Samedi,0
106,1,0,0.5288433742187594,0,gmail.com,Mercredi,0
131,1,0,0.6111544902263005,0,inconnu,Samedi,0
142,2,1,0.5162173399765593,1,entreprise.ma,Jeudi,0
92,1,1,0.880458233367704,1,outlook.com,Mercredi,0
146,2,1,0.23551661858508888,0,inconnu,Dimanche,0
160,2,1,0.26399358454050936,0,outlook.com,Samedi,0
132,0,0,0.12796146160182575,0,gmail.com,Samedi,0
176,1,1,0.8194667514944217,0,outlook.com,Mercredi,0
96,1,1,0.41177729056235735,0,gmail.com,Lundi,0
82,0,0,0.3478939408812438,0,yahoo.com,Jeudi,0
66,0,1,0.9813487170871562,0,yahoo.com,Lundi,0
164,2,0,0.9268033664397854,0,entreprise.ma,Samedi,0
139,0,2,0.9719876821247614,0,yahoo.com,Lundi,0
118,2,0,0.14229899675869284,0,yahoo.com,Vendredi,0
128,0,0,0.8912518131481663,0,gmail.com,Mardi,0
86,0,2,0.3287095993874515,0,yahoo.com,Mercredi,0
193,0,1,0.012656770211862511,1,gmail.com,Jeudi,0
123,0,0,0.39129833598306873,0,gmail.com,Mercredi,0
123,1,1,0.5091963531380597,0,entreprise.ma,Lundi,0
141,1,0,0.10822042356740535,1,gmail.com,Dimanche,0
134,3,1,0.5376776168742563,0,gmail.com,Mardi,0
126,1,0,0.8194635841767315,0,gmail.com,Lundi,0
96,4,2,0.377650950839194,0,outlook.com,Mercredi,0
134,1,0,0.3526448065343022,0,entreprise.ma,Vendredi,0
176,0,0,0.3388104202306774,0,inconnu,Mercredi,0
160,1,1,0.9230944458836919,0,entreprise.ma,Lundi,0
167,1,0,0.0487580987901991,1,yahoo.com,Jeudi,0
104,2,0,0.4450761419929553,0,gmail.com,Dimanche,0
90,2,0,0.26459945414971686,0,gmail.com,Jeudi,0
116,1,0,0.8938070253874942,1,outlook.com,Jeudi,0
121,3,2,0.09605226358380392,0,yahoo.com,Dimanche,1
152,1,2,0.4114427666804108,0,outlook.com,Jeudi,0
69,0,0,0.4068161520310857,0,gmail.com,Jeudi,0
165,1,0,0.8883944175470226,0,gmail.com,Samedi,0
115,2,0,0.21549344504096946,1,gmail.com,Mardi,0
107,1,0,0.6448954103016111,1,entreprise.ma,Mardi,0
89,1,0,0.13440612688778908,0,gmail.com,Vendredi,0
70,0,0,0.9539757140805427,1,outlook.com,Jeudi,0
144,0,0,0.5930149592722859,0,gmail.com,Lundi,0
122,0,0,0.6262567303206703,0,yahoo.com,Lundi,0
81,0,0,0.4337734016604722,0,gmail.com,Mercredi,0
81,1,0,0.34228271266632226,0,gmail.com,Jeudi,0
109,1,1,0.2126764294948763,0,gmail.com,Dimanche,0
170,1,3,0.6039877538322589,0,gmail.com,Dimanche,0
112,0,1,0.954561745348238,0,gmail.com,Lundi,0
74,1,3,0.359790954092403,1,entreprise.ma,Samedi,0
112,4,0,0.8831568886620542,1,gmail.com,Vendredi,0
111,2,1,0.14877631284724968,0,gmail.com,Lundi,0
39,0,1,0.9361260208818007,0,outlook.com,Samedi,0
118,2,0,0.35048628389807657,0,outlook.com,Samedi,0
113,0,0,0.37972721159334566,1,gmail.com,Vendredi,0
140,1,0,0.46284225703432824,1,outlook.com,Jeudi,0
175,1,0,0.7182442699476502,0,entreprise.ma,Mercredi,0
153,1,0,0.7196534336890352,0,gmail.com,Mercredi,0
111,2,0,0.47958858471966526,0,yahoo.com,Mardi,0
86,3,0,0.5231528993139359,0,gmail.com,Jeudi,0
197,2,0,0.03001048777414117,0,gmail.com,Lundi,0
121,0,2,0.30429670155832567,0,inconnu,Dimanche,0
120,1,0,0.34601707423060946,0,gmail.com,Mercredi,0
119,0,1,0.5587272687257594,0,gmail.com,Samedi,0
125,1,2,0.5582997673713045,0,inconnu,Vendredi,0
115,2,1,0.7098997977278731,1,entreprise.ma,Samedi,0
102,2,0,0.7170272962180809,0,outlook.com,Vendredi,0
103,0,1,0.235210724212083,1,outlook.com,Lundi,0
119,0,0,0.7701871511048247,0,entreprise.ma,Lundi,0
103,1,1,0.01960356804628205,0,entreprise.ma,Jeudi,0
98,0,2,0.7161618846067205,0,gmail.com,Lundi,0
123,0,0,0.1020611035194231,1,yahoo.com,Lundi,0
112,2,0,0.729648208421219,0,gmail.com,Lundi,1
165,0,0,0.5271180905684043,0,gmail.com,Dimanche,0
40,0,0,0.43725450068309213,0,yahoo.com,Mercredi,0
152,2,0,0.690666389761429,0,outlook.com,Jeudi,0
157,2,0,0.03637083374723271,0,gmail.com,Dimanche,0
57,3,0,0.22347032567557834,1,gmail.com,Dimanche,0
109,1,2,0.616440142467654,1,outlook.com,Lundi,0
108,2,0,0.847215406630818,1,outlook.com,Dimanche,0
77,1,0,0.38110763694511696,1,banque.ma,Lundi,0
96,2,1,0.2587614726335571,0,entreprise.ma,Samedi,0
86,1,0,0.5187364357889943,0,inconnu,Samedi,0
172,3,1,0.6223152523868414,0,outlook.com,Dimanche,0
148,1,0,0.42010303140574645,0,outlook.com,Vendredi,0
158,1,2,0.876710682659755,1,banque.ma,Mercredi,0
141,4,0,0.5234387088600134,0,entreprise.ma,Lundi,0
86,0,1,0.035823587570585014,1,entreprise.ma,Mercredi,0
104,2,0,0.22305395470619038,1,yahoo.com,Jeudi,0
134,2,2,0.45064703091781455,0,gmail.com,Jeudi,0
83,1,2,0.6977255190169334,0,banque.ma,Samedi,0
141,4,1,0.21975224379258884,0,entreprise.ma,Mardi,0
112,2,2,0.9762574397174211,0,entreprise.ma,Dimanche,0
108,4,2,0.3185582581880835,0,gmail.com,Dimanche,0
141,0,0,0.5324802068605884,0,gmail.com,Vendredi,0
133,1,0,0.018966384731041175,0,yahoo.com,Mardi,0
109,3,2,0.8848907214308044,1,entreprise.ma,Mercredi,0
154,3,0,0.7888346535251834,0,banque.ma,Vendredi,0
87,1,0,0.19545800429559268,0,gmail.com,Samedi,0
138,0,0,0.9332366912398429,1,outlook.com,Lundi,0
137,1,0,0.31583976379740464,0,gmail.com,Samedi,0
110,2,0,0.6921862883801171,0,yahoo.com,Samedi,0
129,2,0,0.8189763180165999,1,yahoo.com,Vendredi,0
82,2,0,0.7409144612371809,1,entreprise.ma,Vendredi,0
147,1,2,0.9175827840298412,1,banque.ma,Jeudi,0
114,1,0,0.8642747603407085,0,gmail.com,Mardi,0
104,3,3,0.9946115140916101,0,yahoo.com,Jeudi,0
151,3,0,0.18261141257614555,0,outlook.com,Jeudi,0
98,2,0,0.30476180122670005,1,gmail.com,Mardi,0
77,3,0,0.63622586743163,0,inconnu,Jeudi,0
73,2,2,0.7330471858915837,0,banque.ma,Vendredi,0
138,2,0,0.5346050545557092,1,gmail.com,Mercredi,0
81,1,1,0.07392836488661492,1,yahoo.com,Lundi,0
172,0,1,0.841595226800382,0,gmail.com,Dimanche,0
57,1,0,0.960874356021272,0,yahoo.com,Lundi,0
170,2,1,0.40551684382639475,0,outlook.com,Dimanche,0
126,3,3,0.22481248169884605,1,gmail.com,Dimanche,0
117,2,0,0.019313754962087537,0,banque.ma,Jeudi,0
103,1,0,0.23729903609358527,0,outlook.com,Mardi,0
131,1,0,0.6999187748384222,0,inconnu,Vendredi,0
118,0,1,0.9115893876727305,1,gmail.com,Jeudi,0
153,0,1,0.09351306643176582,0,entreprise.ma,Vendredi,0
123,3,0,0.5532591871619299,1,entreprise.ma,Vendredi,0
124,1,1,0.6955312485118323,0,gmail.com,Dimanche,0
109,2,1,0.2763808211062686,0,gmail.com,Dimanche,0
118,2,1,0.569897039170302,1,banque.ma,Samedi,0
129,1,1,0.7152484260057729,0,yahoo.com,Dimanche,0
68,1,0,0.8377192431353768,0,yahoo.com,Lundi,0
79,2,2,0.4524998508199809,0,inconnu,Mercredi,0
142,2,0,0.7478572189189606,0,gmail.com,Mercredi,0
125,1,0,0.3017829717398497,1,yahoo.com,Mardi,0
114,2,0,0.21304674677215862,1,outlook.com,Mercredi,0
120,1,1,0.18731374609066742,0,outlook.com,Jeudi,0
130,0,0,0.3588727318257262,0,gmail.com,Lundi,0
103,0,1,0.03587968178884904,0,outlook.com,Lundi,0
96,0,2,0.2829918376652497,1,entreprise.ma,Vendredi,0
125,4,1,0.6522228244432282,0,outlook.com,Jeudi,0
90,3,0,0.6479190471601367,1,outlook.com,Jeudi,0
132,3,0,0.07355380649149124,0,gmail.com,Vendredi,0
68,0,0,0.28741561708062013,1,entreprise.ma,Samedi,0
150,2,0,0.5695576646779217,1,yahoo.com,Samedi,0
134,2,0,0.31855213750310285,0,inconnu,Vendredi,0
127,2,3,0.4179880241888735,1,gmail.com,Lundi,0
149,3,0,0.712810757115764,0,yahoo.com,Dimanche,0
169,2,0,0.009266829456630044,0,gmail.com,Jeudi,0
150,1,0,0.27639354408843053,0,outlook.com,Mercredi,0
64,1,0,0.14237224378501667,0,gmail.com,Mercredi,0
81,0,1,0.12760918276449174,0,entreprise.ma,Dimanche,0
101,1,0,0.959040216447247,0,banque.ma,Dimanche,1
120,1,0,0.37656033156241775,0,gmail.com,Lundi,0
135,1,0,0.5270885849096398,0,gmail.com,Mercredi,0
98,0,0,0.7338218870696326,0,banque.ma,Mercredi,0
125,0,0,0.04744747486005019,0,yahoo.com,Dimanche,0
97,2,1,0.24102263855769834,0,yahoo.com,Jeudi,0
101,3,1,0.8321477873437125,0,gmail.com,Jeudi,0
77,1,0,0.8619906131778811,1,yahoo.com,Mardi,0
92,2,1,0.37295092064080204,0,gmail.com,Jeudi,0
79,1,0,0.37486159965176824,0,outlook.com,Mardi,0
90,2,1,0.7568968771088819,0,yahoo.com,Samedi,0
151,1,0,0.29507022674986916,0,entreprise.ma,Jeudi,0
91,2,1,0.11709408113999809,0,gmail.com,Vendredi,0
198,1,0,0.25753545024058344,0,yahoo.com,Jeudi,0
134,1,0,0.3873447316357749,0,gmail.com,Mardi,0
125,2,1,0.052204709595098264,0,inconnu,Mercredi,0
94,2,0,0.4786802542001748,0,yahoo.com,Jeudi,0
141,2,0,0.7400075127727784,0,gmail.com,Mercredi,0
102,1,1,0.5137451444804616,0,gmail.com,Mercredi,0
123,1,1,0.07189534051450697,0,gmail.com,Jeudi,0
196,0,0,0.4401496313459585,0,gmail.com,Jeudi,0
117,2,2,0.7089046080428327,0,yahoo.com,Vendredi,0
154,3,0,0.05809665399018993,0,gmail.com,Samedi,0
98,1,2,0.05984718972688852,1,inconnu,Mardi,0
118,1,1,0.37060140318098267,1,gmail.com,Jeudi,0
173,0,2,0.1949639641237091,0,entreprise.ma,Mercredi,0
101,0,0,0.9347807913084204,0,gmail.com,Mercredi,0
174,0,1,0.5813436037397431,0,gmail.com,Jeudi,0
141,0,1,0.2873253994058962,0,inconnu,Mardi,0
103,0,0,0.7047767291149508,0,entreprise.ma,Samedi,0
138,2,0,0.37492905135932886,0,outlook.com,Mercredi,0
149,2,2,0.13211564437901002,0,outlook.com,Samedi,0
138,2,0,0.2372322298435804,0,inconnu,Samedi,0
72,1,0,0.6427472844593757,0,outlook.com,Vendredi,0
98,1,1,0.05187610599699166,0,gmail.com,Mercredi,0
112,1,1,0.2726890400480637,1,gmail.com,Mardi,0
117,1,0,0.20831147764217461,0,outlook.com,Lundi,0
138,0,1,0.201135110676532,0,outlook.com,Vendredi,0
125,2,0,0.6827624119759711,0,entreprise.ma,Vendredi,0
79,1,0,0.8258169167543645,0,gmail.com,Lundi,0
131,0,0,0.7158666080642587,0,inconnu,Vendredi,0
138,0,0,0.6457278158005122,0,outlook.com,Vendredi,0
136,1,0,0.916451771817864,0,outlook.com,Vendredi,0
152,0,1,0.05839238042429684,1,gmail.com,Mercredi,0
145,1,1,0.16748308597624073,0,inconnu,Mercredi,0
133,1,1,0.41440685567053215,0,outlook.com,Jeudi,0
117,2,0,0.3724516435038677,1,outlook.com,Jeudi,0
70,1,2,0.41805160296302246,0,inconnu,Mercredi,0
132,1,1,0.20645490504270603,1,inconnu,Vendredi,0
126,0,0,0.14950331558022834,1,gmail.com,Mardi,0
128,2,0,0.509193247457928,0,inconnu,Lundi,0
81,1,1,0.9280525240687937,0,entreprise.ma,Jeudi,0
87,2,2,0.39196946234991703,1,gmail.com,Dimanche,0
151,2,0,0.04335321411952808,1,gmail.com,Dimanche,0
118,0,2,0.7061673428895245,0,yahoo.com,Vendredi,0
140,3,1,0.29110490552717494,0,outlook.com,Dimanche,0
120,0,1,0.2450950073048921,0,entreprise.ma,Jeudi,0
120,2,0,0.32425800069796207,1,gmail.com,Samedi,0
148,1,0,0.7238155239078763,0,entreprise.ma,Mardi,0
104,1,0,0.8188193868703041,1,entreprise.ma,Samedi,0
122,5,3,0.5880560673389637,1,outlook.com,Vendredi,0
106,2,1,0.3224787537195516,1,inconnu,Dimanche,0
106,2,1,0.3104782331172782,0,entreprise.ma,Mercredi,0
110,1,0,0.12430834990546302,0,gmail.com,Mardi,0
126,0,1,0.9333010482351946,0,entreprise.ma,Jeudi,0
105,1,0,0.6381393989688195,0,inconnu,Dimanche,0
157,1,1,0.026974619855864024,0,gmail.com,Vendredi,0
93,2,0,0.6623670951866807,0,inconnu,Samedi,0
114,2,0,0.4471534241935079,0,gmail.com,Vendredi,0
106,0,0,0.9725579630469194,0,yahoo.com,Lundi,0
163,3,0,0.819068824806407,1,entreprise.ma,Dimanche,0
125,1,1,0.17131575383279818,0,entreprise.ma,Lundi,0
150,0,1,0.7201111188748665,0,entreprise.ma,Samedi,0
75,3,0,0.4855660038352634,0,yahoo.com,Lundi,0
128,2,1,0.18704516366992818,1,outlook.com,Mercredi,0
146,0,2,0.6987399073299491,1,outlook.com,Vendredi,0
122,0,0,0.5473875786942454,0,yahoo.com,Vendredi,0
151,3,1,0.030373878771570495,0,outlook.com,Jeudi,0
104,0,0,0.6465879505288259,1,entreprise.ma,Dimanche,0
162,4,0,0.6349870898624407,0,gmail.com,Dimanche,0
188,2,1,0.14408516105146263,0,yahoo.com,Dimanche,0
109,1,0,0.3489877269966929,0,gmail.com,Mercredi,0
106,0,0,0.5858989707510399,0,outlook.com,Dimanche,0
163,0,1,0.13878301410672989,0,gmail.com,Dimanche,0
167,0,0,0.8527233778347565,0,yahoo.com,Dimanche,0
104,1,2,0.02748604628770379,0,gmail.com,Lundi,0
107,2,1,0.10283741496935495,0,gmail.com,Vendredi,0
111,0,0,0.11610691985488408,0,yahoo.com,Lundi,0
79,2,0,0.5281071259750552,0,yahoo.com,Mardi,0
92,4,1,0.6201140121686253,0,yahoo.com,Mercredi,0
89,1,2,0.40374079650148653,0,gmail.com,Lundi,0
96,1,0,0.2886668276681662,0,inconnu,Mercredi,0
118,1,0,0.8093173756255574,0,gmail.com,Samedi,0
127,4,0,0.06828598372642014,0,banque.ma,Dimanche,0
166,3,0,0.2802918611327917,0,entreprise.ma,Vendredi,0
90,2,1,0.03911557880397076,0,gmail.com,Mardi,0
149,3,0,0.013890134966268008,0,yahoo.com,Jeudi,0
113,4,0,0.35337988693220124,0,inconnu,Dimanche,0
118,3,4,0.194823662444932,0,outlook.com,Mardi,0
140,2,0,0.26836585483824626,0,gmail.com,Mercredi,0
86,1,0,0.8209471574549682,0,yahoo.com,Mardi,0
131,1,0,0.16298009624922138,1,yahoo.com,Vendredi,0
124,0,1,0.7802333671518009,1,entreprise.ma,Mercredi,0
134,1,0,0.6750506231463635,1,inconnu,Dimanche,0
128,1,1,0.3264455251408327,0,gmail.com,Mercredi,0
193,2,1,0.5465561451762878,0,gmail.com,Vendredi,0
100,2,1,0.4444356097745388,1,gmail.com,Samedi,0
104,0,0,0.12839531549766536,0,inconnu,Lundi,0
101,1,2,0.9071853217341757,0,outlook.com,Jeudi,0
103,2,0,0.5696179675857601,0,banque.ma,Samedi,0
100,0,0,0.8802400457954549,1,yahoo.com,Dimanche,0
155,1,0,0.8238265118132903,0,entreprise.ma,Samedi,0
162,1,1,0.07977592530942323,0,gmail.com,Mardi,0
102,0,1,0.20727066601845245,0,inconnu,Dimanche,0
95,2,1,0.1452611143748308,0,yahoo.com,Dimanche,0
134,2,0,0.8307795327869187,1,entreprise.ma,Samedi,0
103,1,0,0.8624466264552023,0,gmail.com,Jeudi,0
138,1,0,0.5279715098083659,0,outlook.com,Dimanche,0
126,5,0,0.10417807250800692,0,yahoo.com,Dimanche,0
74,4,1,0.1356166185430162,1,gmail.com,Jeudi,0
166,2,1,0.8135488124382674,1,yahoo.com,Samedi,0
173,0,2,0.9291901365293302,1,outlook.com,Vendredi,0
101,1,1,0.19947568511065672,1,gmail.com,Lundi,0
108,1,1,0.01113757647217306,0,gmail.com,Jeudi,0
128,2,0,0.3309529051507779,1,yahoo.com,Mercredi,0
130,0,0,0.030499389647881348,0,gmail.com,Samedi,0
139,0,0,0.827974916078038,1,yahoo.com,Dimanche,0
180,3,0,0.4915122572262516,0,yahoo.com,Lundi,0
114,1,2,0.6418607787630198,0,gmail.com,Vendredi,0
96,1,2,0.41148487613654217,0,gmail.com,Samedi,0
78,0,0,0.3455075470124819,0,entreprise.ma,Jeudi,0
98,1,0,0.22220041307608485,0,gmail.com,Samedi,0
119,2,2,0.7705325470381457,0,outlook.com,Vendredi,0
173,0,0,0.6955475844155293,0,yahoo.com,Mardi,0
104,1,3,0.36072898449608615,1,inconnu,Vendredi,0
126,2,0,0.32111613429918295,1,gmail.com,Mercredi,0
119,1,0,0.0012428786486790022,1,entreprise.ma,Vendredi,0
155,2,0,0.06355213004547244,1,yahoo.com,Lundi,0
195,0,1,0.6232555248926348,0,gmail.com,Mardi,0
104,2,1,0.5146073102354617,0,gmail.com,Samedi,0
105,3,1,0.4348032044850225,0,yahoo.com,Samedi,0
151,2,0,0.8275022408016585,1,gmail.com,Mercredi,0
140,3,1,0.5038982044028466,1,yahoo.com,Mardi,0
175,3,1,0.38449358140731993,1,inconnu,Mercredi,0
137,3,0,0.16125634752498497,1,yahoo.com,Samedi,0
109,2,2,0.8206880082146192,0,yahoo.com,Mardi,0
137,1,1,0.5762482501211877,0,entreprise.ma,Jeudi,0
153,0,0,0.09245996592275729,1,entreprise.ma,Vendredi,0
144,0,1,0.6488983979970758,0,gmail.com,Lundi,0
135,1,0,0.42507074548840995,0,entreprise.ma,Lundi,0
